Ending Station ID,Starting Station ID,Duration,Duration_min,Distance,Price
0,2,1255.6363636363637,20.927272727272726,0.28826463020063614,1.75
0,4,1710.0,28.5,0.82823315499943,1.75
0,7,857.1428571428571,14.285714285714286,1.0471973365262053,1.75
0,14,1511.0204081632653,25.183673469387756,0.8566544381465738,1.75
0,16,1221.578947368421,20.359649122807017,1.2599120147717788,1.75
0,17,984.0,16.4,0.6891307380521946,1.75
0,18,880.0,14.666666666666666,1.0030513288231235,1.75
0,19,1077.7777777777778,17.962962962962962,0.7248350806302342,1.75
0,20,1216.1194029850747,20.26865671641791,0.920517477801836,1.75
0,28,966.2608695652174,16.104347826086958,0.6252540399056375,1.75
0,29,1996.578947368421,33.276315789473685,0.5436757642398317,3.5
0,32,1376.4705882352941,22.941176470588236,0.7074484059755125,1.75
0,33,617.1428571428571,10.285714285714286,0.7256925364008179,1.75
0,35,743.175965665236,12.3862660944206,0.6593604230821195,1.75
0,36,1089.2727272727273,18.154545454545456,0.3836174531229633,1.75
0,37,916.9491525423729,15.282485875706215,0.3617338894199695,1.75
0,38,600.0,10.0,0.6292615857759587,1.75
0,39,2245.2631578947367,37.421052631578945,1.4453646886795788,3.5
0,40,958.7279151943463,15.978798586572438,0.5246410680680123,1.75
0,44,1470.0,24.5,0.7478462605848945,1.75
0,46,850.9345794392524,14.182242990654206,0.9126321302246359,1.75
0,50,1676.0,27.933333333333334,1.6644335668886099,1.75
0,51,1084.5,18.075,0.5562729224094037,1.75
0,52,652.5,10.875,0.5643574217293409,1.75
0,53,1002.3529411764706,16.705882352941178,0.6399786228242048,1.75
0,57,1280.8695652173913,21.347826086956523,0.7906031251841865,1.75
0,60,3260.0,54.333333333333336,1.0208955515229603,3.5
1,2,813.75,13.5625,0.3607646061843083,1.75
1,4,745.7142857142857,12.428571428571429,0.5943485025296162,1.75
1,7,745.7142857142857,12.428571428571429,1.0042967251514308,1.75
1,14,756.0,12.6,0.9486313669143609,1.75
1,16,2184.705882352941,36.411764705882355,1.3642566498480517,3.5
1,17,1043.4146341463415,17.390243902439025,0.6254978307046616,1.75
1,18,6120.0,102.0,1.0696876990553172,7.0
1,19,643.8461538461538,10.73076923076923,0.6307161788944055,1.75
1,20,1062.6923076923076,17.71153846153846,0.8734705195965927,1.75
1,28,624.1304347826087,10.402173913043478,0.48533307716586693,1.75
1,29,668.5714285714286,11.142857142857142,0.7844596381219253,1.75
1,32,6532.941176470588,108.88235294117646,0.718407683788136,7.0
1,33,900.0,15.0,0.6771577582955196,1.75
1,35,1012.0,16.866666666666667,0.807277491397573,1.75
1,36,1752.3076923076924,29.205128205128204,0.18094284601456503,1.75
1,37,600.8,10.013333333333334,0.5931675431462609,1.75
1,38,2820.0,47.0,0.5258239402428017,3.5
1,39,1410.0,23.5,1.237115418137927,1.75
1,40,1373.5714285714287,22.892857142857142,0.30712958273170116,1.75
1,44,532.5,8.875,0.5237186839541537,1.75
1,46,1134.7058823529412,18.91176470588235,0.7892419846163088,1.75
1,50,1128.0,18.8,1.7023124463194743,1.75
1,51,498.94736842105266,8.31578947368421,0.36977183278556414,1.75
1,52,879.3103448275862,14.655172413793103,0.6215233287890358,1.75
1,53,1151.304347826087,19.18840579710145,0.6072417442402117,1.75
1,57,610.0,10.166666666666666,0.5453190537719267,1.75
3,2,1046.25,17.4375,0.5377532829937478,1.75
3,4,1200.0,20.0,0.7986720239872781,1.75
3,14,1495.0,24.916666666666668,1.0997702826794158,1.75
3,16,1084.2857142857142,18.071428571428573,1.4961553804729355,1.75
3,17,941.5384615384615,15.692307692307692,0.922981437734577,1.75
3,18,1011.4285714285714,16.857142857142858,1.2499717942074362,1.75
3,19,997.5,16.625,0.9484281469377672,1.75
3,20,1721.0526315789473,28.68421052631579,1.161236360635874,1.75
3,28,880.0,14.666666666666666,0.8251891602773748,1.75
3,29,3053.846153846154,50.8974358974359,0.52279466992393,3.5
3,32,1605.0,26.75,0.9561063984009366,1.75
3,33,772.3404255319149,12.872340425531915,0.5031507535761599,1.75
3,35,948.3333333333334,15.805555555555555,0.8857409927568909,1.75
3,36,961.4634146341464,16.024390243902438,0.53491994700545,1.75
3,37,556.0714285714286,9.267857142857142,0.3267532015472475,1.75
3,40,1540.909090909091,25.681818181818183,0.6617924264787014,1.75
3,44,1026.6666666666667,17.11111111111111,0.7028217921498471,1.75
3,46,5916.0,98.6,1.1249923139196705,7.0
3,50,1920.0,32.0,1.913302212270496,3.5
3,51,1086.5217391304348,18.108695652173914,0.7235220677724306,1.75
3,52,902.0,15.033333333333333,0.8141833437117846,1.75
3,53,893.3333333333334,14.88888888888889,0.881306443593266,1.75
3,57,1300.0,21.666666666666668,0.8638298128499887,1.75
5,2,1090.0,18.166666666666668,1.0027169464811518,1.75
5,4,795.0,13.25,0.8032909710402674,1.75
5,7,960.0,16.0,1.7191772567642565,1.75
5,14,1357.5,22.625,1.5802209181577551,1.75
5,16,1320.0,22.0,1.9791987386775667,1.75
5,17,1035.0,17.25,1.3412698599145931,1.75
5,18,1700.0,28.333333333333332,1.726440987909135,1.75
5,19,960.0,16.0,1.3466179590864156,1.75
5,20,2583.0,43.05,1.5884684508975777,3.5
5,28,1182.857142857143,19.714285714285715,1.1926530228273682,1.75
5,29,1291.578947368421,21.526315789473685,0.8624476352076588,1.75
5,32,1530.0,25.5,1.411501689425688,1.75
5,33,1630.5882352941176,27.176470588235293,0.12031775734626846,1.75
5,35,1089.6,18.16,1.3686910861527495,1.75
5,36,1696.3636363636363,28.272727272727273,0.88098850395437,1.75
